1.740000e-02	9.631190e+04
1.750000e-02	9.595657e+04
1.760000e-02	9.557506e+04
1.770000e-02	9.516951e+04
1.780000e-02	9.473752e+04
1.790000e-02	9.428120e+04
1.800000e-02	9.379816e+04
1.810000e-02	9.329051e+04
1.820000e-02	9.275583e+04
1.830000e-02	9.219624e+04
1.840000e-02	9.160934e+04
1.850000e-02	9.099723e+04
1.860000e-02	9.035753e+04
1.870000e-02	8.969236e+04
1.880000e-02	8.899933e+04
1.890000e-02	8.828059e+04
1.900000e-02	8.753376e+04
1.910000e-02	8.676102e+04
1.920000e-02	8.596002e+04
1.930000e-02	8.513297e+04
1.940000e-02	8.427755e+04
1.950000e-02	8.339600e+04
1.960000e-02	8.248607e+04
1.970000e-02	8.155003e+04
1.980000e-02	8.058569e+04
1.990000e-02	7.959538e+04
2.000000e-02	7.857697e+04
2.010000e-02	7.753286e+04
2.020000e-02	7.646098e+04
2.030000e-02	7.536384e+04
2.040000e-02	7.423943e+04
2.050000e-02	7.309034e+04
2.060000e-02	7.191469e+04
2.070000e-02	7.071514e+04
2.080000e-02	6.948991e+04
2.090000e-02	6.824179e+04
2.100000e-02	6.696909e+04
2.110000e-02	6.567471e+04
2.120000e-02	6.435709e+04
2.130000e-02	6.301925e+04
2.140000e-02	6.165973e+04
2.150000e-02	6.028168e+04
2.160000e-02	5.888375e+04
2.170000e-02	5.746920e+04
2.180000e-02	5.603681e+04
2.190000e-02	5.458993e+04
2.200000e-02	5.312745e+04
2.210000e-02	5.165281e+04
2.220000e-02	5.016499e+04
2.230000e-02	4.866751e+04
2.240000e-02	4.715939e+04
2.250000e-02	4.564423e+04
2.260000e-02	4.412108e+04
2.270000e-02	4.259355e+04
2.280000e-02	4.106072e+04
2.290000e-02	3.952617e+04
2.300000e-02	3.798894e+04
2.310000e-02	3.645258e+04
2.320000e-02	3.491605e+04
2.330000e-02	3.338280e+04
2.340000e-02	3.185169e+04
2.350000e-02	3.032604e+04
2.360000e-02	2.880455e+04
